source_id,ra,dec,g_mag
123169800805046016,46.2141139298,30.39156990684,11.880855
123648157082101248,46.86484769544,31.31570557401,11.88582
123510791144202368,48.26811104889,31.36678973062,11.887135
123397571510746624,47.67941841531,30.88665190445,11.892477
123576001631537024,47.12925264894,31.01528021517,11.894728
122153615838737280,47.88687007494,29.76754408046,11.898155
123340710439793024,48.00292317403,30.66099153139,11.898621
123178841712119424,46.45504592649,30.56796717379,11.899377
123391769010919552,47.85298472497,30.73205658231,11.900101
122564072976699136,48.65356729713,30.4441997598,11.903462
122997864673590656,47.12493348007,30.49137726964,11.907029
123568820446176384,47.07553590164,30.78512493519,11.912547
122793256727941760,46.72793194153,29.61075195865,11.921692
123719732713905664,48.05813992841,31.71339858913,11.925413
123311264143854976,47.66487423552,30.4567656531,11.926101
122965394721579008,46.6676336641,30.13448480738,11.930031
122119634057176576,47.53702984751,29.48516750871,11.932941
123345482146650496,47.98494026063,30.71412514628,11.950283
123731548167373440,47.52234804178,31.73403371249,11.96113
123587860037632640,47.07148091615,31.00657480729,11.970087
123639842025420160,46.74792550676,31.16161210036,11.984201
123396712517289472,47.79758140363,30.86198754914,11.999158
123178154517357056,46.32074682785,30.56769825962,12.002518
123621562644625408,47.2767377737,31.30864629374,12.00859
123370328534083584,47.63088805443,30.69442847898,12.009017
123671109387159552,46.77770565436,31.62574294137,12.011143
123448118981455232,48.39196693658,31.06531386473,12.016963
123674579720902912,47.06124906762,31.48223642935,12.020317
123497352190899840,48.17479970941,31.08850970085,12.027663
123275491359590784,46.23185202352,31.10575687293,12.03389
122879396592041984,47.32501607071,29.69993932784,12.034049
122580565651838464,48.52415864353,30.57403671046,12.040899
122995184613999104,46.8926052758,30.4619546426,12.053323
123176226076118400,46.3430164039,30.46808768647,12.067349
123187088049405824,46.75835243251,30.53707521481,12.067999
123575176997816960,47.16185329328,30.98503308122,12.08643
123640116903327616,46.85908653038,31.142425888,12.088008
123364654880666752,47.46336602481,30.61978731638,12.098851
122545518718708352,48.20767928582,30.23676171057,12.104421
122150209928544000,47.67947489382,29.7801115512,12.110243
123287895225166848,47.83156011501,30.12904516524,12.124585
123332464102480128,48.44992403378,30.65374564913,12.131658
123401454161177344,48.0314914794,30.98849456517,12.140668
122979138616194304,47.32780773121,30.26213607308,12.142565
123722683354874752,47.88062275204,31.7339433501,12.146825
123715128508976384,47.78958182772,31.60432886238,12.147871
123406852935914752,47.89168788516,31.09421463357,12.152069
123708424063460608,47.84100328687,31.43432425741,12.161478
122941896956368512,46.71239652669,29.88355530272,12.163979
123528860070967680,48.10307460593,31.5797295334,12.17518
123524741197881472,48.1193098644,31.46851143827,12.176476
135293054668500224,46.20473415347,31.2569209862,12.179956
123578136231661952,47.31759673691,31.00515401068,12.194087
123607273289772288,47.40483834977,31.16577069849,12.199641
123505426729408768,48.17426015614,31.32632145145,12.201578
123232335529232512,46.2226245375,30.7812729971,12.205069
123458250808634624,48.49389906825,31.19281691131,12.215042
123722344054022912,47.90856440903,31.73808836432,12.219728
123157091997824128,46.73705749755,30.3642724186,12.221755
123597446404600576,47.17816513569,31.2319087603,12.223771
123377711581240192,47.33631088816,30.70521578372,12.236593
123419802261457408,47.8530533304,31.17002274632,12.238076
123519308063708160,47.93663793111,31.34651810342,12.245145
123371251950427136,47.54228005314,30.70577457833,12.246136
123674343499036544,47.09312090361,31.47814088063,12.254299
123408978943871616,47.95343744184,31.16307578509,12.258348
123347857265268608,48.18875174933,30.75179666858,12.258975
122932993487565824,47.51987374372,30.27562259506,12.260466
123235569640086912,45.97468810857,30.63974796879,12.262667
123194750271041664,46.8920520214,30.72103556211,12.262877
123683105232283648,47.25738502544,31.64070189255,12.271509
122993982023158016,46.93503290178,30.40128184852,12.278542
122577237052772224,48.54140003432,30.52917969256,12.281571
123508759624028160,48.45940473023,31.37225265683,12.284146
122955022376100736,46.69524944448,30.02231241326,12.287228
122887333691624064,46.80034852192,29.65776092656,12.288826
123618371485211520,47.61496926161,31.42216026596,12.289428
123653414122069504,46.95865821414,31.42064741348,12.28943
123630771054502272,47.47316282368,31.49668281923,12.290485
123167326903886208,46.15687864295,30.28025362655,12.292789
122670863043986304,48.73462528453,30.56556109459,12.3009
123208799107547008,46.73568353276,30.80832284231,12.305013
123161657546537856,46.62138328463,30.43690713239,12.305939
123570813311001472,47.15341986943,30.83258668864,12.319867
123600573140795648,47.08827408109,31.23575519313,12.324699
123523195008487936,48.00501123325,31.52451935019,12.326901
122903306673589632,47.56452813489,29.89437579685,12.341092
122998070832021888,47.19781343221,30.46658423114,12.344307
122998929825478912,47.24404294297,30.52345750447,12.351659
122923651935028992,47.30657755559,30.0647530517,12.353125
123620467429297152,47.31255880498,31.25580695409,12.361895
122582013055828352,48.52580270744,30.6386829154,12.362539
